Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Location,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
390.0,CA-2017-101798,,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,"United States,New York City",New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",979.95,4,0.2,1682
214.0,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,"United States,Medina",Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,835.1700000000001,5,0.5,2648
3822.0,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,"United States,New York City",New York,10024,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.32,2,0.0,4653
1187.0,CA-2014-127131,2014-11-24,2014-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,"United States,Seattle",Washington,98103,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,114.46,4,0.0,889
7620.0,CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,Jim Mitchum,Corporate,"United States,Los Angeles",California,90032,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,1267.53,5,0.2,2892
9721.0,CA-2016-119641,2016-09-22,2016-09-26,Standard Class,CS-12250,Chris Selesnick,Corporate,"United States,Green Bay",Wisconsin,54302,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",6.28,2,0.0,915
1513.0,CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,"United States,Dallas",Texas,75220,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,14.97,3,0.2,1558
2128.0,CA-2015-134859,2015-10-04,2015-10-09,Standard Class,JK-16120,Julie Kriz,Home Office,"United States,Philadelphia",Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",470.36,3,0.2,1007
7903.0,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,"United States,Memphis",Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,10.78,5,0.2,1621
9035.0,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,"United States,Quincy",Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,57.40800000000001,4,0.8,4380
2877.0,US-2016-167339,2016-01-21,2016-01-23,Second Class,TD-20995,Tamara Dahlen,Consumer,"United States,San Diego",California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,54.38400000000001,7,0.2,674
2454.0,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,"United States,New York City",New York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,4367.896000000001,3,0.0,381
4802.0,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,"United States,Jacksonville",Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,617.97,2,0.7,653
2658.0,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,"United States,Provo",Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,335.72,5,0.0,3049
8814.0,CA-2015-127754,2015-07-26,2015-07-31,Standard Class,CK-12760,Cyma Kinney,Corporate,"United States,Glendale",Arizona,85301,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,166.5,3,0.2,1487
781.0,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,"United States,San Francisco",California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,13.96,1,0.0,1285
2123.0,CA-2017-167381,2017-09-22,2017-09-24,Second Class,EH-14005,Erica Hernandez,Home Office,"United States,Lansing",Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,24.0,2,0.0,247
,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,"United States,Philadelphia",Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,589.41,3,0.4,2205
6212.0,CA-2017-119809,,2017-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,"United States,Seattle",Washington,98103,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",106.32,3,0.0,1524
7226.0,,2016-07-14,2016-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,"United States,San Francisco",California,94122,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,10.368,4,0.0,2493
7015.0,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,"United States,Richmond",Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",344.372,3,0.0,4639
4630.0,CA-2016-101336,2016-11-13,2016-11-18,Standard Class,CK-12760,Cyma Kinney,Corporate,"United States,New York City",New York,10011,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,241.424,3,0.0,402
,CA-2017-115105,2017-02-06,2017-02-11,Standard Class,BD-11770,Bryan Davis,Consumer,"United States,New York City",New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",5.892000000000001,1,0.2,4106
6024.0,US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,Linda Southworth,Corporate,"United States,Providence",Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,20.04,2,0.0,1817
456.0,CA-2016-100153,2016-12-13,2016-12-17,Standard Class,KH-16630,Ken Heidel,Corporate,"United States,Norman",Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,101.7,4,0.0,4878
5308.0,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Oceanside",New York,11572,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,,2,0.0,3144
8245.0,CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,Ben Wallace,Consumer,"United States,San Francisco",California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",43.92,3,0.0,2622
2534.0,CA-2014-111500,2014-08-17,2014-08-21,Standard Class,DJ-13510,Don Jones,Corporate,"United States,Little Rock",Arkansas,72209,South,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,10.272,4,0.0,329
7903.0,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,"United States,Memphis",Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,21.21,5,0.2,4862
4980.0,US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,Rob Williams,Corporate,"United States,Chicago",Illinois,60610,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.736,3,0.2,253
7873.0,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,"United States,Lake Forest",California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,44.75,4,0.2,823
5477.0,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Dean percer,Home Office,"United States,Maple Grove",Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",64.74000000000001,5,0.0,438
2689.0,CA-2015-153220,2015-11-12,2015-11-14,First Class,YC-21895,Yoseph Carroll,Corporate,"United States,Los Angeles",California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",146.73,5,0.0,4977
8383.0,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,Mark Haberlin,Corporate,"United States,Houston",Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,93.36,4,0.3,4083
7959.0,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,"United States,Chico",California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,478.08,5,0.0,4336
4563.0,CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Harry Marie,Corporate,"United States,Los Angeles",California,90049,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",56.064,5,0.0,3744
8882.0,CA-2016-135594,2016-06-30,2016-07-03,Second Class,AH-10120,Adrian Hane,Home Office,"United States,Aurora",Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,67.13600000000001,7,0.2,2375
2351.0,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,"United States,Los Angeles",California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",30.352,2,0.0,176
4826.0,CA-2016-140018,2016-11-21,2016-11-26,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,"United States,Columbus",Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",11.646,3,0.2,3309
4574.0,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,"United States,Jackson",Michigan,49201,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,35.2,7,0.0,4624
5708.0,,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,"United States,New York City",New York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,443.92,3,0.0,2384
6052.0,CA-2015-153878,,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,"United States,Milwaukee",Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,579.51,5,0.0,3552
2102.0,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,"United States,Denver",Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",246.384,4,0.2,1277
,CA-2015-151680,2015-11-19,2015-11-21,Second Class,TC-21475,Tony Chapman,Home Office,"United States,Seattle",Washington,98115,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",81.57600000000001,2,0.0,1909
9421.0,CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,Steve Chapman,Corporate,"United States,Houston",Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,25.56,6,0.8,4338
3024.0,CA-2017-124674,,2017-11-23,Standard Class,JB-16000,Joy Bell-,Consumer,"United States,Brownsville",Texas,78521,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",403.92,2,0.32,306
3866.0,CA-2014-124709,2014-07-27,2014-07-29,Second Class,GW-14605,Giulietta Weimer,Consumer,"United States,San Francisco",California,94122,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,10.776,2,0.0,350
,CA-2015-142755,2015-09-04,2015-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,"United States,Roswell",Georgia,30076,South,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,20.784,5,0.0,4479
2494.0,CA-2016-146206,2016-09-10,2016-09-14,Second Class,KT-16480,Kean Thornton,Consumer,"United States,Houston",Texas,77095,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,137.94,5,0.3,2946
7616.0,CA-2014-148425,2014-11-30,2014-12-04,Standard Class,RF-19345,Randy Ferguson,Corporate,"United States,Orlando",Florida,32839,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.68,9,0.7,4724
9318.0,CA-2017-124940,2017-02-21,2017-02-26,Standard Class,DK-13090,Dave Kipp,Consumer,"United States,Carrollton",Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,25.92,1,0.2,4466
9402.0,CA-2014-159814,2014-06-24,2014-06-28,Standard Class,LP-17080,Liz Pelletier,Consumer,"United States,Tucson",Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,71.6,2,0.2,491
6281.0,CA-2017-152226,2017-05-12,2017-05-16,Standard Class,JH-15910,Jonathan Howell,Consumer,"United States,Cincinnati",Ohio,45231,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,35.184,2,0.2,887
4761.0,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,"United States,New York City",New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",107.53,2,0.2,4997
5704.0,,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,"United States,Marion",Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,238.0,1,0.4,1178
,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,"United States,Tigard",Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,81.96,3,0.2,1582
5549.0,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Sheri Gordon,Consumer,"United States,San Francisco",California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,26.4,3,0.0,1330
7451.0,,2017-09-17,2017-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,"United States,Houston",Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.386,5,0.3,1441
1633.0,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,"United States,Cleveland",Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,170.97,2,0.2,4711
1009.0,US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,Patrick O'Brill,Consumer,"United States,Burlington",Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",177.2,5,0.0,2624
2250.0,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,"United States,Los Angeles",California,90004,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,17.64,5,0.2,3878
6055.0,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,"United States,Lancaster",Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,801.5680000000001,7,0.7,4935
5761.0,,2016-12-30,2016-12-30,Same Day,JP-16135,Julie Prescott,Home Office,"United States,Los Angeles",California,90032,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,115.96,1,0.2,2323
1574.0,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Sanjit Chand,Consumer,"United States,Los Angeles",California,90004,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,36.48,2,0.2,4487
4223.0,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,Tom Boeckenhauer,Consumer,"United States,Seattle",Washington,98103,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",479.72,2,0.0,1891
9370.0,CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,Katherine Nockton,Corporate,"United States,Clinton",Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,69.12,3,0.0,2750
803.0,CA-2016-136133,,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,"United States,New York City",New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,83.92,9,0.0,1502
7480.0,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,"United States,Henderson",Kentucky,42420,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.34400000000001,4,0.0,1029
4425.0,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,"United States,Sandy Springs",Georgia,30328,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,552.0,5,0.0,575
7574.0,CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,Frank Hawley,Corporate,"United States,Newport News",Virginia,23602,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,13.168,1,0.0,4469
3064.0,CA-2015-145184,2015-11-27,2015-11-29,First Class,JD-16150,Justin Deggeller,Corporate,"United States,Newark",Delaware,19711,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",523.392,3,0.0,3180
8497.0,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,"United States,Yonkers",New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,177.0,3,0.0,4562
3689.0,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,"United States,Mesa",Arizona,85204,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),235.95,6,0.2,2425
49970.0,CA-2017-130309,2017-12-17,2017-12-21,Standard Class,GB-14575,Giulietta Baptist,Consumer,"United States,Arlington",Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,5.248,3,0.0,124
3517.0,US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,Helen Andreada,Consumer,"United States,Fayetteville",North Carolina,28314,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,25.96,9,0.2,4418
7245.0,US-2017-151127,2017-05-22,2017-05-25,First Class,RL-19615,Rob Lucas,Consumer,"United States,Los Angeles",California,90049,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,167.84,7,0.0,2996
7687.0,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,"United States,Jackson",Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,6.258000000000001,9,0.0,1122
2273.0,CA-2015-142944,,2015-03-11,Standard Class,JL-15850,John Lucas,Consumer,"United States,San Francisco",California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,35.48,7,0.0,3317
8882.0,CA-2016-135594,2016-06-30,2016-07-03,Second Class,AH-10120,Adrian Hane,Home Office,"United States,Aurora",Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,91.92,7,0.2,1488
946.0,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,John Lucas,Consumer,"United States,Seattle",Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",41.56799999999999,5,0.2,1490
,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,"United States,Lafayette",Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,221.96,3,0.0,1775
1531.0,CA-2015-103793,2015-03-26,2015-03-31,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Miami",Florida,33142,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,561.5840000000001,3,0.2,3428
2532.0,CA-2014-111500,2014-08-17,2014-08-21,Standard Class,DJ-13510,Don Jones,Corporate,"United States,Little Rock",Arkansas,72209,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,25.92,4,0.0,4541
1748.0,CA-2016-155670,2016-08-13,2016-08-17,Second Class,EM-14065,Erin Mull,Consumer,"United States,Jacksonville",North Carolina,28540,South,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,64.784,3,0.2,2783
4572.0,US-2015-152128,2015-05-25,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,"United States,Wichita",Kansas,67212,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,13.468,2,0.0,3881
9318.0,CA-2017-124940,2017-02-21,2017-02-26,Standard Class,DK-13090,Dave Kipp,Consumer,"United States,Carrollton",Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,123.92,1,0.2,3796
2164.0,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,"United States,Laredo",Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,4.416,3,0.2,1348
1883.0,CA-2015-109512,2015-03-05,2015-03-05,Same Day,LF-17185,Luke Foster,Consumer,"United States,New York City",New York,10011,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",17.0,4,0.0,2164
9637.0,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Maya Herman,Corporate,"United States,Seattle",Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",12.96,2,0.0,4016
3166.0,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,"United States,San Francisco",California,94109,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,26.0,2,0.2,2243
3402.0,CA-2014-102274,2014-11-21,2014-11-26,Standard Class,DH-13075,Dave Hallsten,Corporate,"United States,Richmond",Kentucky,40475,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,199.764,3,0.0,3769
,CA-2017-127803,2017-05-19,2017-05-23,Standard Class,ND-18460,Neil Ducich,Corporate,"United States,Huntsville",Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,39.992,4,0.0,4239
1730.0,CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,Christina Anderson,Consumer,"United States,Springfield",Virginia,22153,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,109.9,3,0.0,2708
9391.0,CA-2015-163734,2015-06-19,2015-06-24,Standard Class,KM-16375,Katherine Murray,Home Office,"United States,Houston",Texas,77070,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,36.32,5,0.2,2228
49970.0,CA-2017-139948,2017-07-17,2017-07-22,Standard Class,SW-20455,Shaun Weien,Consumer,"United States,Tampa",Florida,33614,South,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",3.008,2,0.2,2704
5507.0,US-2016-162026,2016-10-08,2016-10-08,Same Day,JE-15745,Joel Eaton,Consumer,"United States,Los Angeles",California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,331.96,2,0.0,1013
,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,"United States,Columbus",Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,41.92,2,0.2,3486
2829.0,CA-2016-124149,2016-04-23,2016-04-26,First Class,MJ-17740,Max Jones,Consumer,"United States,Lancaster",Ohio,43130,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,326.646,6,0.2,2601
5999.0,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,"United States,Caldwell",Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,18.94,3,0.2,3281
5470.0,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,"United States,San Diego",California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.7,3,0.0,4682
1935.0,CA-2017-101245,2017-11-27,2017-12-03,Standard Class,LW-16990,Lindsay Williams,Corporate,"United States,San Francisco",California,94109,West,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,46.76,5,0.0,4290
4353.0,CA-2017-107748,2017-12-10,2017-12-12,Second Class,AG-10330,Alex Grayson,Consumer,"United States,Stockton",California,95207,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,93.456,4,0.2,2968
2476.0,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,Phillip Flathmann,Consumer,"United States,Los Angeles",California,90032,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,79.47,7,0.0,224
5370.0,CA-2017-147403,2017-09-10,2017-09-13,First Class,KH-16630,Ken Heidel,Corporate,"United States,Akron",Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,5.904,3,0.2,1817
6136.0,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,"United States,Mcallen",Texas,78501,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",71.88,3,0.2,1671
2724.0,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,"United States,Vallejo",California,94591,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,5,0.0,1064
4200.0,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,Matt Abelman,Home Office,"United States,New York City",New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,179.94,1,0.0,3263
3013.0,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,"United States,Louisville",Colorado,80027,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,2479.96,2,0.7,942
2045.0,CA-2014-129168,2014-08-17,2014-08-23,Standard Class,KB-16585,Ken Black,Corporate,"United States,Houston",Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,59.7,3,0.2,4327
1682.0,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,"United States,Philadelphia",Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,321.92,4,0.7,2908
